"game_id","player_id","pos","player","team","pass_cmp","pass_att","pass_yds","pass_td","pass_int","pass_sacked","pass_sacked_yds","pass_long","pass_rating","rush_att","rush_yds","rush_td","rush_long","targets","rec","rec_yds","rec_td","rec_long","fumbles_lost","rush_scrambles","designed_rush_att","comb_pass_rush_play","comb_pass_play","comb_rush_play","Team_abbrev","Opponent_abbrev","two_point_conv","total_ret_td","offensive_fumble_recovery_td","pass_yds_bonus","rush_yds_bonus","rec_yds_bonus","Total_DKP","Off_DKP","Total_FDP","Off_FDP","Total_SDP","Off_SDP","pass_target_yds","pass_poor_throws","pass_blitzed","pass_hurried","rush_yds_before_contact","rush_yac","rush_broken_tackles","rec_air_yds","rec_yac","rec_drops","offense","off_pct","vis_team","home_team","vis_score","home_score","OT","Roof","Surface","Temperature","Humidity","Wind_Speed","Vegas_Line","Vegas_Favorite","Over_Under","game_date"
"202210160sea","WimsJa00","WR","Javon Wims","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ARI","SEA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,"ARI","SEA",9,19,"False","outdoors","fieldturf ",72,45,0,-2.5,"ARI",50.5,2022-10-16
"202210160sea","DortGr01","WR","Greg Dortch","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ARI","SEA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,"ARI","SEA",9,19,"False","outdoors","fieldturf ",72,45,0,-2.5,"ARI",50.5,2022-10-16
"202210160sea","YounDa02","WR","Dareke Young","SEA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SEA","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,"ARI","SEA",9,19,"False","outdoors","fieldturf ",72,45,0,-2.5,"ARI",50.5,2022-10-16
"202210160sea","IngrKe01","RB","Keaontay Ingram","ARI",0,0,0,0,0,0,0,0,0,3,7,0,7,0,0,0,0,0,0,0,3,3,0,3,"ARI","SEA",0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0.7,0,0,0,0,1,6,0,0,0,0,9,13,"ARI","SEA",9,19,"False","outdoors","fieldturf ",72,45,0,-2.5,"ARI",50.5,2022-10-16
"202210160sea","MurrKy00","QB","Kyler Murray","ARI",23,37,222,0,1,6,51,32,67.6,10,100,0,42,0,0,0,0,0,1,5,5,53,48,5,"ARI","SEA",0,0,0,0,1,0,19.88,19.88,14.88,14.88,17.88,17.88,333,4,2,7,92,8,2,0,0,0,71,100,"ARI","SEA",9,19,"False","outdoors","fieldturf ",72,45,0,-2.5,"ARI",50.5,2022-10-16
"202210160sea","BenjEn00","RB","Eno Benjamin","ARI",0,0,0,0,0,0,0,0,0,15,37,0,6,3,3,28,0,12,0,0,15,15,0,15,"ARI","SEA",0,0,0,0,0,0,9.5,9.5,8,8,8,8,0,0,0,0,18,19,4,-8.1,36,0,62,87,"ARI","SEA",9,19,"False","outdoors","fieldturf ",72,45,0,-2.5,"ARI",50.5,2022-10-16
"202210170sdg","WilsRu00","QB","Russell Wilson","DEN",15,28,188,1,0,4,28,47,86.6,4,23,0,10,0,0,0,0,0,0,2,2,36,34,2,"DEN","LAC",0,0,0,0,0,0,13.82,13.82,13.82,13.82,13.82,13.82,267,7,15,4,19,4,0,0,0,0,58,100,"DEN","LAC",16,19,"True","dome","matrixturf",72,45,0,-4.5,"LAC",45.5,2022-10-17
"202210170sdg","MurrLa00","RB","Latavius Murray","DEN",0,0,0,0,0,0,0,0,0,15,66,0,14,1,1,-2,0,-2,0,0,15,15,0,15,"DEN","LAC",0,0,0,0,0,0,7.4,7.4,6.9,6.9,6.9,6.9,0,0,0,0,29,37,0,-6,4,0,27,47,"DEN","LAC",16,19,"True","dome","matrixturf",72,45,0,-4.5,"LAC",45.5,2022-10-17
"202210170sdg","GordMe00","RB","Melvin Gordon","DEN",0,0,0,0,0,0,0,0,0,3,8,0,4,0,0,0,0,0,0,0,3,3,0,3,"DEN","LAC",0,0,0,0,0,0,0.8,0.8,0.8,0.8,0.8,0.8,0,0,0,0,3,5,0,0,0,0,9,16,"DEN","LAC",16,19,"True","dome","matrixturf",72,45,0,-4.5,"LAC",45.5,2022-10-17
"202210170sdg","BoonMi00","RB","Mike Boone","DEN",0,0,0,0,0,0,0,0,0,1,1,0,1,4,1,3,0,3,0,0,1,1,0,1,"DEN","LAC",0,0,0,0,0,0,1.4,1.4,0.9,0.9,0.9,0.9,0,0,0,0,1,0,0,-5.2,8,0,21,36,"DEN","LAC",16,19,"True","dome","matrixturf",72,45,0,-4.5,"LAC",45.5,2022-10-17
"202210170sdg","JeudJe00","WR","Jerry Jeudy","DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,54,0,37,0,0,0,0,0,0,"DEN","LAC",0,0,0,0,0,0,8.4,8.4,6.9,6.9,6.9,6.9,0,0,0,0,0,0,0,111.3,20,0,53,91,"DEN","LAC",16,19,"True","dome","matrixturf",72,45,0,-4.5,"LAC",45.5,2022-10-17
"202210170sdg","DulcGr00","TE","Greg Dulcich","DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,44,1,39,0,0,0,0,0,0,"DEN","LAC",0,0,0,0,0,0,12.4,12.4,11.4,11.4,11.4,11.4,0,0,0,0,0,0,0,33.9,19,0,41,71,"DEN","LAC",16,19,"True","dome","matrixturf",72,45,0,-4.5,"LAC",45.5,2022-10-17
"202210170sdg","HamlKJ00","WR","KJ Hamler","DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,44,0,47,0,0,0,0,0,0,"DEN","LAC",0,0,0,0,0,0,6.4,6.4,5.4,5.4,5.4,5.4,0,0,0,0,0,0,0,57.9,3,0,33,57,"DEN","LAC",16,19,"True","dome","matrixturf",72,45,0,-4.5,"LAC",45.5,2022-10-17
"202210170sdg","TomlEr01","TE","Eric Tomlinson","DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,0,16,0,0,0,0,0,0,"DEN","LAC",0,0,0,0,0,0,2.6,2.6,2.1,2.1,2.1,2.1,0,0,0,0,0,0,0,16,0,0,16,28,"DEN","LAC",16,19,"True","dome","matrixturf",72,45,0,-4.5,"LAC",45.5,2022-10-17
"202210170sdg","SuttCo00","WR","Courtland Sutton","DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,14,0,9,0,0,0,0,0,0,"DEN","LAC",0,0,0,0,0,0,3.4,3.4,2.4,2.4,2.4,2.4,0,0,0,0,0,0,0,14.1,6,0,58,100,"DEN","LAC",16,19,"True","dome","matrixturf",72,45,0,-4.5,"LAC",45.5,2022-10-17
"202210170sdg","EkelAu00","RB","Austin Ekeler","LAC",0,0,0,0,0,0,0,0,0,14,36,1,11,16,10,47,0,9,0,0,14,14,0,14,"LAC","DEN",0,0,0,0,0,0,24.3,24.3,19.3,19.3,19.3,19.3,0,0,0,0,15,21,0,4.8,65,2,61,66,"DEN","LAC",16,19,"True","dome","matrixturf",72,45,0,-4.5,"LAC",45.5,2022-10-17
"202210170sdg","MichSo00","RB","Sony Michel","LAC",0,0,0,0,0,0,0,0,0,8,28,0,7,3,3,14,0,6,0,0,8,8,0,8,"LAC","DEN",0,0,0,0,0,0,7.2,7.2,5.7,5.7,5.7,5.7,0,0,0,0,7,21,2,5.1,9,0,30,32,"DEN","LAC",16,19,"True","dome","matrixturf",72,45,0,-4.5,"LAC",45.5,2022-10-17
"202210170sdg","PalmJo00","WR","Josh Palmer","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,57,0,14,0,0,0,0,0,0,"LAC","DEN",0,0,0,0,0,0,14.7,14.7,10.2,10.2,10.2,10.2,0,0,0,0,0,0,0,49.2,31,0,81,87,"DEN","LAC",16,19,"True","dome","matrixturf",72,45,0,-4.5,"LAC",45.5,2022-10-17
"202210170sdg","ParhDo00","TE","Donald Parham","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,53,0,24,0,0,0,0,0,0,"LAC","DEN",0,0,0,0,0,0,8.3,8.3,6.8,6.8,6.8,6.8,0,0,0,0,0,0,0,42,11,0,19,20,"DEN","LAC",16,19,"True","dome","matrixturf",72,45,0,-4.5,"LAC",45.5,2022-10-17
"202210170sdg","EverGe00","TE","Gerald Everett","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,29,0,9,0,0,0,0,0,0,"LAC","DEN",0,0,0,0,0,0,7.9,7.9,5.4,5.4,5.4,5.4,0,0,0,0,0,0,0,18.2,24,1,51,55,"DEN","LAC",16,19,"True","dome","matrixturf",72,45,0,-4.5,"LAC",45.5,2022-10-17
"202210170sdg","CartDe02","WR","DeAndre Carter","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,17,0,7,0,0,0,0,0,0,"LAC","DEN",0,0,0,0,0,0,4.7,4.7,3.2,3.2,3.2,3.2,0,0,0,0,0,0,0,23,3,0,68,73,"DEN","LAC",16,19,"True","dome","matrixturf",72,45,0,-4.5,"LAC",45.5,2022-10-17
"202210170sdg","WillMi07","WR","Mike Williams","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,17,0,9,0,0,0,0,0,0,"LAC","DEN",0,0,0,0,0,0,3.7,3.7,2.7,2.7,2.7,2.7,0,0,0,0,0,0,0,100.8,5,0,87,94,"DEN","LAC",16,19,"True","dome","matrixturf",72,45,0,-4.5,"LAC",45.5,2022-10-17
"202210170sdg","BandMi00","WR","Michael Bandy","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,4,0,0,0,0,0,0,"LAC","DEN",0,0,0,0,0,0,1.4,1.4,0.9,0.9,0.9,0.9,0,0,0,0,0,0,0,40,0,0,5,5,"DEN","LAC",16,19,"True","dome","matrixturf",72,45,0,-4.5,"LAC",45.5,2022-10-17
"202210170sdg","HorvZa00","RB","Zander Horvath","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"LAC","DEN",0,0,0,0,0,0,1,1,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,17,18,"DEN","LAC",16,19,"True","dome","matrixturf",72,45,0,-4.5,"LAC",45.5,2022-10-17
"202210170sdg","HintKe00","WR","Kendall Hinton","DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,8,0,0,0,0,0,0,"DEN","LAC",0,0,0,0,0,0,1.8,1.8,1.3,1.3,1.3,1.3,0,0,0,0,0,0,0,5,3,0,12,21,"DEN","LAC",16,19,"True","dome","matrixturf",72,45,0,-4.5,"LAC",45.5,2022-10-17
"202210170sdg","BeckAn01","TE","Andrew Beck","DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,7,0,0,0,0,0,0,"DEN","LAC",0,0,0,0,0,0,1.7,1.7,1.2,1.2,1.2,1.2,0,0,0,0,0,0,0,1,6,0,16,28,"DEN","LAC",16,19,"True","dome","matrixturf",72,45,0,-4.5,"LAC",45.5,2022-10-17
"202210170sdg","WashMo00","WR","Montrell Washington","DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,"DEN","LAC",0,0,0,0,0,0,0,0,-1.5,-1.5,-1.5,-1.5,0,0,0,0,0,0,0,-3,3,0,3,5,"DEN","LAC",16,19,"True","dome","matrixturf",72,45,0,-4.5,"LAC",45.5,2022-10-17
"202210170sdg","HerbJu00","QB","Justin Herbert","LAC",37,57,238,0,1,2,14,24,66.3,2,9,0,5,0,0,0,0,0,0,2,0,61,61,0,"LAC","DEN",0,0,0,0,0,0,9.42,9.42,8.42,8.42,9.42,9.42,337,8,19,7,9,0,0,0,0,0,93,100,"DEN","LAC",16,19,"True","dome","matrixturf",72,45,0,-4.5,"LAC",45.5,2022-10-17
"202210170sdg","SaubEr00","TE","Eric Saubert","DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DEN","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,"DEN","LAC",16,19,"True","dome","matrixturf",72,45,0,-4.5,"LAC",45.5,2022-10-17
"202210170sdg","McKiTr00","TE","Tre' McKitty","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LAC","DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,42,"DEN","LAC",16,19,"True","dome","matrixturf",72,45,0,-4.5,"LAC",45.5,2022-10-17
"202210170sdg","MoorJa02","WR","Jason Moore","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LAC","DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,"DEN","LAC",16,19,"True","dome","matrixturf",72,45,0,-4.5,"LAC",45.5,2022-10-17
"202210170sdg","KellJo01","RB","Joshua Kelley","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LAC","DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,"DEN","LAC",16,19,"True","dome","matrixturf",72,45,0,-4.5,"LAC",45.5,2022-10-17
"202210200crd","DaltAn00","QB","Andy Dalton","NOR",30,47,361,4,3,0,0,64,89.1,4,21,0,14,0,0,0,0,0,0,3,1,51,50,1,"NOR","ARI",0,0,0,1,0,0,32.54,32.54,26.54,26.54,31.54,31.54,386,5,9,3,21,0,0,0,0,0,71,99,"NOR","ARI",34,42,"False","retractable roof (open)","grass ",72,45,0,-2.5,"ARI",44,2022-10-20
"202210200crd","HillTa00","TE","Taysom Hill","NOR",2,2,48,0,0,0,0,41,118.7,3,9,0,3,1,1,3,1,3,0,0,3,5,2,3,"NOR","ARI",0,0,0,0,0,0,10.12,10.12,9.62,9.62,9.62,9.62,11,0,1,0,6,3,0,-3,6,0,18,25,"NOR","ARI",34,42,"False","retractable roof (open)","grass ",72,45,0,-2.5,"ARI",44,2022-10-20
"202210200crd","KamaAl00","RB","Alvin Kamara","NOR",0,0,0,0,0,0,0,0,0,11,49,0,17,9,7,56,0,12,0,0,11,11,0,11,"NOR","ARI",0,0,0,0,0,0,17.5,17.5,14,14,14,14,0,0,0,0,22,27,0,16.2,48,0,52,72,"NOR","ARI",34,42,"False","retractable roof (open)","grass ",72,45,0,-2.5,"ARI",44,2022-10-20
"202210200crd","IngrMa01","RB","Mark Ingram","NOR",0,0,0,0,0,0,0,0,0,4,6,0,5,3,3,16,0,11,0,0,4,4,0,4,"NOR","ARI",0,0,0,0,0,0,5.2,5.2,3.7,3.7,3.7,3.7,0,0,0,0,3,3,0,3.9,12,0,20,28,"NOR","ARI",34,42,"False","retractable roof (open)","grass ",72,45,0,-2.5,"ARI",44,2022-10-20
"202210200crd","OlavCh00","WR","Chris Olave","NOR",0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,106,0,41,0,0,0,0,0,0,"NOR","ARI",0,0,0,0,0,1,20.6,20.6,14.1,14.1,16.1,16.1,0,0,0,0,0,0,0,168,33,0,55,76,"NOR","ARI",34,42,"False","retractable roof (open)","grass ",72,45,0,-2.5,"ARI",44,2022-10-20
"202210200crd","WhitKe00","WR","Kevin White","NOR",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,64,0,64,0,0,0,0,0,0,"NOR","ARI",0,0,0,0,0,0,7.4,7.4,6.9,6.9,6.9,6.9,0,0,0,0,0,0,0,2,62,0,21,29,"NOR","ARI",34,42,"False","retractable roof (open)","grass ",72,45,0,-2.5,"ARI",44,2022-10-20
"202210200crd","SmitTr03","WR","Tre'Quan Smith","NOR",0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,59,0,20,0,0,0,0,0,0,"NOR","ARI",0,0,0,0,0,0,10.9,10.9,8.4,8.4,8.4,8.4,0,0,0,0,0,0,0,46.8,19,1,44,61,"NOR","ARI",34,42,"False","retractable roof (open)","grass ",72,45,0,-2.5,"ARI",44,2022-10-20
"202210200crd","ShahRa00","WR","Rashid Shaheed","NOR",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,53,1,53,0,0,0,0,0,0,"NOR","ARI",0,0,0,0,0,0,12.3,12.3,11.8,11.8,11.8,11.8,0,0,0,0,0,0,0,44,9,0,10,14,"NOR","ARI",34,42,"False","retractable roof (open)","grass ",72,45,0,-2.5,"ARI",44,2022-10-20
"202210200crd","JohnJu02","TE","Juwan Johnson","NOR",0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,32,2,17,0,0,0,0,0,0,"NOR","ARI",0,0,0,0,0,0,20.2,20.2,17.7,17.7,17.7,17.7,0,0,0,0,0,0,0,7,25,0,53,74,"NOR","ARI",34,42,"False","retractable roof (open)","grass ",72,45,0,-2.5,"ARI",44,2022-10-20
"202210200crd","CallMa01","WR","Marquez Callaway","NOR",0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,20,0,12,0,0,0,0,0,0,"NOR","ARI",0,0,0,0,0,0,4,4,3,3,3,3,0,0,0,0,0,0,0,94.2,10,1,52,72,"NOR","ARI",34,42,"False","retractable roof (open)","grass ",72,45,0,-2.5,"ARI",44,2022-10-20
"202210200crd","MurrKy00","QB","Kyler Murray","ARI",20,29,204,1,0,2,15,31,100.4,7,30,0,17,0,0,0,0,0,0,2,5,38,33,5,"ARI","NOR",1,0,0,0,0,0,17.16,17.16,17.16,17.16,17.16,17.16,216,2,3,1,27,3,0,0,0,0,66,100,"NOR","ARI",34,42,"False","retractable roof (open)","grass ",72,45,0,-2.5,"ARI",44,2022-10-20
"202210200crd","BenjEn00","RB","Eno Benjamin","ARI",0,0,0,0,0,0,0,0,0,12,92,1,45,5,4,21,0,16,0,0,12,12,0,12,"ARI","NOR",1,0,0,0,0,0,23.3,23.3,21.3,21.3,21.3,21.3,0,0,0,0,22,70,1,-11,35,1,48,73,"NOR","ARI",34,42,"False","retractable roof (open)","grass ",72,45,0,-2.5,"ARI",44,2022-10-20
"202210200crd","IngrKe01","RB","Keaontay Ingram","ARI",0,0,0,0,0,0,0,0,0,9,14,1,11,2,2,23,0,24,0,0,9,9,0,9,"ARI","NOR",0,0,0,0,0,0,11.7,11.7,10.7,10.7,10.7,10.7,0,0,0,0,-2,16,0,-4,27,0,20,30,"NOR","ARI",34,42,"False","retractable roof (open)","grass ",72,45,0,-2.5,"ARI",44,2022-10-20
"202210200crd","DortGr01","WR","Greg Dortch","ARI",0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,5,1,5,0,0,1,1,0,1,"ARI","NOR",0,0,0,0,0,0,7.6,7.6,7.1,7.1,7.1,7.1,0,0,0,0,0,1,0,4,1,0,35,53,"NOR","ARI",34,42,"False","retractable roof (open)","grass ",72,45,0,-2.5,"ARI",44,2022-10-20
"202210200crd","HopkDe00","WR","DeAndre Hopkins","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,103,0,18,0,0,0,0,0,0,"ARI","NOR",0,0,0,0,0,1,23.3,23.3,15.3,15.3,17.3,17.3,0,0,0,0,0,0,0,131.6,16,2,61,92,"NOR","ARI",34,42,"False","retractable roof (open)","grass ",72,45,0,-2.5,"ARI",44,2022-10-20
"202210200crd","MoorRo02","WR","Rondale Moore","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,31,0,31,0,0,0,0,0,0,"ARI","NOR",0,0,0,0,0,0,4.1,4.1,3.6,3.6,3.6,3.6,0,0,0,0,0,0,0,26,15,0,59,89,"NOR","ARI",34,42,"False","retractable roof (open)","grass ",72,45,0,-2.5,"ARI",44,2022-10-20
"202210200crd","ErtzZa00","TE","Zach Ertz","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,21,0,15,0,0,0,0,0,0,"ARI","NOR",1,0,0,0,0,0,6.1,6.1,5.1,5.1,5.1,5.1,0,0,0,0,0,0,0,28,0,0,53,80,"NOR","ARI",34,42,"False","retractable roof (open)","grass ",72,45,0,-2.5,"ARI",44,2022-10-20
"202210200crd","AndeRo04","WR","Robbie Anderson","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ARI","NOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,12,18,"NOR","ARI",34,42,"False","retractable roof (open)","grass ",72,45,0,-2.5,"ARI",44,2022-10-20
"202210200crd","HoltJ.01","TE","J.P. Holtz","NOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NOR","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,"NOR","ARI",34,42,"False","retractable roof (open)","grass ",72,45,0,-2.5,"ARI",44,2022-10-20
"202210200crd","WashDw00","RB","Dwayne Washington","NOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NOR","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"NOR","ARI",34,42,"False","retractable roof (open)","grass ",72,45,0,-2.5,"ARI",44,2022-10-20
"202210200crd","McBrTr01","TE","Trey McBride","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ARI","NOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,52,"NOR","ARI",34,42,"False","retractable roof (open)","grass ",72,45,0,-2.5,"ARI",44,2022-10-20
"202210200crd","VannNi00","TE","Nick Vannett","NOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NOR","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,31,"NOR","ARI",34,42,"False","retractable roof (open)","grass ",72,45,0,-2.5,"ARI",44,2022-10-20
"202210200crd","ClemCo00","RB","Corey Clement","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ARI","NOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,"NOR","ARI",34,42,"False","retractable roof (open)","grass ",72,45,0,-2.5,"ARI",44,2022-10-20
"202210200crd","AndeSt01","TE","Stephen Anderson","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ARI","NOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,"NOR","ARI",34,42,"False","retractable roof (open)","grass ",72,45,0,-2.5,"ARI",44,2022-10-20
"202210230car","WhitRa01","RB","Rachaad White","TAM",0,0,0,0,0,0,0,0,0,6,24,0,11,2,1,8,0,8,0,0,6,6,0,6,"TAM","CAR",0,0,0,0,0,0,4.2,4.2,3.7,3.7,3.7,3.7,0,0,0,0,10,14,0,5,12,0,29,43,"TAM","CAR",3,21,"False","outdoors","grass ",72,45,0,-13,"TAM",39.5,2022-10-23
"202210230car","FourLe00","RB","Leonard Fournette","TAM",0,0,0,0,0,0,0,0,0,8,19,0,9,3,2,7,0,7,0,0,8,8,0,8,"TAM","CAR",0,0,0,0,0,0,4.6,4.6,3.6,3.6,3.6,3.6,0,0,0,0,8,11,0,-12,13,1,40,60,"TAM","CAR",3,21,"False","outdoors","grass ",72,45,0,-13,"TAM",39.5,2022-10-23
"202210230car","BradTo00","QB","Tom Brady","TAM",32,49,290,0,0,1,14,35,81.2,1,1,0,1,0,0,0,0,0,0,1,0,51,51,0,"TAM","CAR",0,0,0,0,0,0,11.7,11.7,11.7,11.7,11.7,11.7,295,10,12,9,0,1,0,0,0,0,67,100,"TAM","CAR",3,21,"False","outdoors","grass ",72,45,0,-13,"TAM",39.5,2022-10-23
"202210230car","MillSc01","WR","Scott Miller","TAM",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,4,0,0,0,0,0,0,"TAM","CAR",0,0,0,0,0,0,2.6,2.6,1.6,1.6,1.6,1.6,0,0,0,0,0,0,0,6,0,0,8,12,"TAM","CAR",3,21,"False","outdoors","grass ",72,45,0,-13,"TAM",39.5,2022-10-23
"202210230car","DardJa00","WR","Jaelon Darden","TAM",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,"TAM","CAR",0,0,0,0,0,0,1.1,1.1,0.6,0.6,0.6,0.6,0,0,0,0,0,0,0,-5,6,0,4,6,"TAM","CAR",3,21,"False","outdoors","grass ",72,45,0,-13,"TAM",39.5,2022-10-23
"202210230car","WalkPh00","QB","P.J. Walker","CAR",16,22,177,2,0,1,7,29,126.5,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,"CAR","TAM",0,0,0,0,0,0,15.08,15.08,15.08,15.08,15.08,15.08,187,3,11,4,0,0,0,0,0,0,50,100,"TAM","CAR",3,21,"False","outdoors","grass ",72,45,0,-13,"TAM",39.5,2022-10-23
"202210230car","ForeDO00","RB","D'Onta Foreman","CAR",0,0,0,0,0,0,0,0,0,15,118,0,60,2,2,27,0,23,0,0,15,15,0,15,"CAR","TAM",0,0,0,0,1,0,19.5,19.5,15.5,15.5,17.5,17.5,0,0,0,0,61,57,1,0,27,0,27,54,"TAM","CAR",3,21,"False","outdoors","grass ",72,45,0,-13,"TAM",39.5,2022-10-23
"202210230car","HubbCh01","RB","Chuba Hubbard","CAR",0,0,0,0,0,0,0,0,0,9,63,1,17,3,2,10,0,7,0,0,9,9,0,9,"CAR","TAM",0,0,0,0,0,0,15.3,15.3,14.3,14.3,14.3,14.3,0,0,0,0,50,13,0,0.9,15,0,23,46,"TAM","CAR",3,21,"False","outdoors","grass ",72,45,0,-13,"TAM",39.5,2022-10-23
"202210230car","MarsTe00","WR","Terrace Marshall Jr.","CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,31,0,20,0,0,0,0,0,0,"CAR","TAM",0,0,0,0,0,0,5.1,5.1,4.1,4.1,4.1,4.1,0,0,0,0,0,0,0,62.1,4,1,43,86,"TAM","CAR",3,21,"False","outdoors","grass ",72,45,0,-13,"TAM",39.5,2022-10-23
"202210230car","TremTo00","TE","Tommy Tremble","CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,29,1,29,0,0,0,0,0,0,"CAR","TAM",0,0,0,0,0,0,9.9,9.9,9.4,9.4,9.4,9.4,0,0,0,0,0,0,0,29,0,0,32,64,"TAM","CAR",3,21,"False","outdoors","grass ",72,45,0,-13,"TAM",39.5,2022-10-23
"202210230car","GodwCh00","WR","Chris Godwin","TAM",0,0,0,0,0,0,0,0,0,1,2,0,2,13,7,43,0,10,0,0,1,1,0,1,"TAM","CAR",0,0,0,0,0,0,11.5,11.5,8,8,8,8,0,0,0,0,2,0,0,68.9,37,1,63,94,"TAM","CAR",3,21,"False","outdoors","grass ",72,45,0,-13,"TAM",39.5,2022-10-23
"202210230car","EvanMi00","WR","Mike Evans","TAM",0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,96,0,20,0,0,0,0,0,0,"TAM","CAR",0,0,0,0,0,0,18.6,18.6,14.1,14.1,14.1,14.1,0,0,0,0,0,0,0,217.5,4,1,59,88,"TAM","CAR",3,21,"False","outdoors","grass ",72,45,0,-13,"TAM",39.5,2022-10-23
